Contest,  Problem,  Difficulty,  Name,  Codeforces URL
1766,  C,  1300,  Hamiltonian Wall,  https://codeforces.com/problemset/problem/1766/C
1775,  B,  1300,  Gardener and the Array,  https://codeforces.com/problemset/problem/1775/B
1794,  C,  1300,  Scoring Subsequences,  https://codeforces.com/problemset/problem/1794/C
1816,  C,  1300,  Ian and Array Sorting,  https://codeforces.com/problemset/problem/1816/C
1823,  C,  1300,  Strongly Composite,  https://codeforces.com/problemset/problem/1823/C
1826,  C,  1300,  Dreaming of Freedom,  https://codeforces.com/problemset/problem/1826/C
1829,  F,  1300,  Forever Winter,  https://codeforces.com/problemset/problem/1829/F
1844,  C,  1300,  Particles,  https://codeforces.com/problemset/problem/1844/C
189,  A,  1300,  Cut Ribbon,  https://codeforces.com/problemset/problem/189/A
230,  B,  1300,  T-primes,  https://codeforces.com/problemset/problem/230/B
246,  B,  1300,  Increase and Decrease,  https://codeforces.com/problemset/problem/246/B
276,  B,  1300,  Little Girl and Game,  https://codeforces.com/problemset/problem/276/B
4,  C,  1300,  Registration System,  https://codeforces.com/problemset/problem/4/C
459,  B,  1300,  Pashmak and Flowers,  https://codeforces.com/problemset/problem/459/B
545,  D,  1300,  Queue,  https://codeforces.com/problemset/problem/545/D
545,  D,  1300,  Queue,  https://codeforces.com/problemset/problem/545/D
600,  B,  1300,  Queries about less or equal elements,  https://codeforces.com/problemset/problem/600/B
1104,  C,  1400,  Grid game,  https://codeforces.com/problemset/problem/1104/C
1130,  C,  1400,  Connect,  https://codeforces.com/problemset/problem/1130/C
1131,  B,  1400,  Draw!,  https://codeforces.com/problemset/problem/1131/B
1143,  C,  1400,  Queen,  https://codeforces.com/problemset/problem/1143/C
1154,  C,  1400,  Gourmet Cat,  https://codeforces.com/problemset/problem/1154/C
1195,  C,  1400,  Basketball Exercise,  https://codeforces.com/problemset/problem/1195/C
1200,  C,  1400,  Round Corridor,  https://codeforces.com/problemset/problem/1200/C
1215,  B,  1400,  The Number of Products,  https://codeforces.com/problemset/problem/1215/B
1228,  B,  1400,  Filling the Grid,  https://codeforces.com/problemset/problem/1228/B
1245,  C,  1400,  Constanze's Machine,  https://codeforces.com/problemset/problem/1245/C
1282,  B1,  1400,  K for the Price of One (Easy Version),  https://codeforces.com/problemset/problem/1282/B1
1348,  B,  1400,  Phoenix and Beauty,  https://codeforces.com/problemset/problem/1348/B
1354,  C1,  1400,  Simple Polygon Embedding,  https://codeforces.com/problemset/problem/1354/C1
1355,  D,  1400,  Game With Array,  https://codeforces.com/problemset/problem/1355/D
1355,  D,  1400,  Game With Array,  https://codeforces.com/problemset/problem/1355/D
1362,  C,  1400,  Johnny and Another Rating Drop,  https://codeforces.com/problemset/problem/1362/C
1363,  B,  1400,  Subsequence Hate,  https://codeforces.com/problemset/problem/1363/B
1365,  C,  1400,  Rotation Matching,  https://codeforces.com/problemset/problem/1365/C
1365,  C,  1400,  Rotation Matching,  https://codeforces.com/problemset/problem/1365/C
1369,  C,  1400,  RationalLee,  https://codeforces.com/problemset/problem/1369/C
1370,  C,  1400,  Number Game,  https://codeforces.com/problemset/problem/1370/C
1374,  D,  1400,  Zero Remainder Array,  https://codeforces.com/problemset/problem/1374/D
1375,  C,  1400,  Element Extermination,  https://codeforces.com/problemset/problem/1375/C
1380,  B,  1400,  Universal Solution,  https://codeforces.com/problemset/problem/1380/B
1380,  C,  1400,  Create The Teams,  https://codeforces.com/problemset/problem/1380/C
1393,  B,  1400,  Applejack and Storages,  https://codeforces.com/problemset/problem/1393/B
1408,  B,  1400,  Arrays Sum,  https://codeforces.com/problemset/problem/1408/B
1421,  C,  1400,  Palindromifier,  https://codeforces.com/problemset/problem/1421/C
1425,  A,  1400,  Arena of Greed,  https://codeforces.com/problemset/problem/1425/A
1425,  F,  1400,  Flamingoes of Mystery,  https://codeforces.com/problemset/problem/1425/F
1427,  B,  1400,  Chess Cheater,  https://codeforces.com/problemset/problem/1427/B
1443,  C,  1400,  The Delivery Dilemma,  https://codeforces.com/problemset/problem/1443/C
1451,  C,  1400,  String Equality,  https://codeforces.com/problemset/problem/1451/C
1452,  B,  1400,  Toy Blocks,  https://codeforces.com/problemset/problem/1452/B
1453,  B,  1400,  Suffix Operations,  https://codeforces.com/problemset/problem/1453/B
1457,  C,  1400,  Bouncing Ball,  https://codeforces.com/problemset/problem/1457/C
1461,  B,  1400,  Find the Spruce,  https://codeforces.com/problemset/problem/1461/B
1462,  D,  1400,  Add to Neighbour and Remove,  https://codeforces.com/problemset/problem/1462/D
1463,  B,  1400,  Find The Array,  https://codeforces.com/problemset/problem/1463/B
1468,  C,  1400,  Berpizza,  https://codeforces.com/problemset/problem/1468/C
1475,  C,  1400,  Ball in Berland,  https://codeforces.com/problemset/problem/1475/C
1490,  E,  1400,  Accidental Victory,  https://codeforces.com/problemset/problem/1490/E
1494,  B,  1400,  Berland Crossword,  https://codeforces.com/problemset/problem/1494/B
1505,  C,  1400,  Fibonacci Words,  https://codeforces.com/problemset/problem/1505/C
1506,  D,  1400,  Epic Transformation,  https://codeforces.com/problemset/problem/1506/D
1513,  B,  1400,  AND Sequences,  https://codeforces.com/problemset/problem/1513/B
1515,  C,  1400,  Phoenix and Towers,  https://codeforces.com/problemset/problem/1515/C
1517,  C,  1400,  Fillomino 2,  https://codeforces.com/problemset/problem/1517/C
1519,  C,  1400,  Berland Regional,  https://codeforces.com/problemset/problem/1519/C
1520,  E,  1400,  Arranging The Sheep,  https://codeforces.com/problemset/problem/1520/E
1526,  B,  1400,  I Hate 1111,  https://codeforces.com/problemset/problem/1526/B
1535,  C,  1400,  Unstable String,  https://codeforces.com/problemset/problem/1535/C
1541,  C,  1400,  Great Graphs,  https://codeforces.com/problemset/problem/1541/C
1549,  C,  1400,  Web of Lies,  https://codeforces.com/problemset/problem/1549/C
1551,  B2,  1400,  Wonderful Coloring - 2,  https://codeforces.com/problemset/problem/1551/B2
1559,  D1,  1400,  Mocha and Diana (Easy Version),  https://codeforces.com/problemset/problem/1559/D1
1573,  B,  1400,  Swaps,  https://codeforces.com/problemset/problem/1573/B
1579,  D,  1400,  Productive Meeting,  https://codeforces.com/problemset/problem/1579/D
1605,  C,  1400,  Dominant Character,  https://codeforces.com/problemset/problem/1605/C
1606,  C,  1400,  Banknotes,  https://codeforces.com/problemset/problem/1606/C
1609,  C,  1400,  Complex Market Analysis,  https://codeforces.com/problemset/problem/1609/C
1629,  C,  1400,  Meximum Array,  https://codeforces.com/problemset/problem/1629/C
1634,  B,  1400,  Fortune Telling,  https://codeforces.com/problemset/problem/1634/B
1644,  C,  1400,  Increase Subarray Sums,  https://codeforces.com/problemset/problem/1644/C
1649,  C,  1400,  Weird Sum,  https://codeforces.com/problemset/problem/1649/C
1670,  C,  1400,  Where is the Pizza?,  https://codeforces.com/problemset/problem/1670/C
1676,  H1,  1400,  Maximum Crossings (Easy Version),  https://codeforces.com/problemset/problem/1676/H1
1682,  C,  1400,  LIS or Reverse LIS?,  https://codeforces.com/problemset/problem/1682/C
1692,  G,  1400,  2^Sort,  https://codeforces.com/problemset/problem/1692/G
1696,  C,  1400,  Fishingprince Plays With Array,  https://codeforces.com/problemset/problem/1696/C
1697,  C,  1400,  awoo's Favorite Problem,  https://codeforces.com/problemset/problem/1697/C
1701,  C,  1400,  Schedule Management,  https://codeforces.com/problemset/problem/1701/C
1705,  C,  1400,  Mark and His Unfinished Essay,  https://codeforces.com/problemset/problem/1705/C
1706,  C,  1400,  Qpwoeirut And The City,  https://codeforces.com/problemset/problem/1706/C
1714,  E,  1400,  Add Modulo 10,  https://codeforces.com/problemset/problem/1714/E
1719,  C,  1400,  Fighting Tournament,  https://codeforces.com/problemset/problem/1719/C
1721,  C,  1400,  Min-Max Array Transformation,  https://codeforces.com/problemset/problem/1721/C
1728,  C,  1400,  Digital Logarithm,  https://codeforces.com/problemset/problem/1728/C
1733,  D1,  1400,  Zero-One (Easy Version),  https://codeforces.com/problemset/problem/1733/D1
1735,  C,  1400,  Phase Shift,  https://codeforces.com/problemset/problem/1735/C
1748,  B,  1400,  Diverse Substrings,  https://codeforces.com/problemset/problem/1748/B
1749,  C,  1400,  Number Game,  https://codeforces.com/problemset/problem/1749/C
1750,  C,  1400,  Complementary XOR,  https://codeforces.com/problemset/problem/1750/C
1758,  C,  1400,  Almost All Multiples,  https://codeforces.com/problemset/problem/1758/C
1759,  D,  1400,  Make It Round,  https://codeforces.com/problemset/problem/1759/D
1761,  C,  1400,  Set Construction,  https://codeforces.com/problemset/problem/1761/C
1762,  C,  1400,  Binary Strings are Fun,  https://codeforces.com/problemset/problem/1762/C
1764,  C,  1400,  Doremy's City Construction,  https://codeforces.com/problemset/problem/1764/C
1771,  B,  1400,  Hossam and Friends,  https://codeforces.com/problemset/problem/1771/B
1805,  C,  1400,  Place for a Selfie,  https://codeforces.com/problemset/problem/1805/C
1824,  A,  1400,  LuoTianyi and the Show,  https://codeforces.com/problemset/problem/1824/A
1830,  A,  1400,  Copil Copac Draws Trees,  https://codeforces.com/problemset/problem/1830/A
1833,  D,  1400,  Flipper,  https://codeforces.com/problemset/problem/1833/D
1837,  D,  1400,  Bracket Coloring,  https://codeforces.com/problemset/problem/1837/D
1840,  D,  1400,  Wooden Toy Festival,  https://codeforces.com/problemset/problem/1840/D
1844,  D,  1400,  Row Major,  https://codeforces.com/problemset/problem/1844/D
1845,  C,  1400,  Strong Password,  https://codeforces.com/problemset/problem/1845/C
1847,  C,  1400,  Vampiric Powers, anyone?,  https://codeforces.com/problemset/problem/1847/C
1847,  C,  1400,  Vampiric Powers, anyone?,  https://codeforces.com/problemset/problem/1847/C
279,  B,  1400,  Books,  https://codeforces.com/problemset/problem/279/B
1062,  B,  1500,  Math,  https://codeforces.com/problemset/problem/1062/B
1105,  C,  1500,  Ayoub and Lost Array,  https://codeforces.com/problemset/problem/1105/C
1106,  B,  1500,  Lunar New Year and Food Ordering,  https://codeforces.com/problemset/problem/1106/B
1106,  D,  1500,  Lunar New Year and a Wander,  https://codeforces.com/problemset/problem/1106/D
1114,  B,  1500,  Yet Another Array Partitioning Task,  https://codeforces.com/problemset/problem/1114/B
1133,  D,  1500,  Zero Quantity Maximization,  https://codeforces.com/problemset/problem/1133/D
1186,  D,  1500,  Vus the Cossack and Numbers,  https://codeforces.com/problemset/problem/1186/D
1196,  D1,  1500,  RGB Substring (easy version),  https://codeforces.com/problemset/problem/1196/D1
1207,  C,  1500,  Gas Pipeline,  https://codeforces.com/problemset/problem/1207/C
1213,  D1,  1500,  Equalizing by Division (easy version),  https://codeforces.com/problemset/problem/1213/D1
1215,  C,  1500,  Swap Letters,  https://codeforces.com/problemset/problem/1215/C
1236,  B,  1500,  Alice and the List of Presents,  https://codeforces.com/problemset/problem/1236/B
1242,  A,  1500,  Tile Painting,  https://codeforces.com/problemset/problem/1242/A
1249,  C2,  1500,  Good Numbers (hard version),  https://codeforces.com/problemset/problem/1249/C2
1250,  H,  1500,  Happy Birthday,  https://codeforces.com/problemset/problem/1250/H
1250,  L,  1500,  Divide The Students,  https://codeforces.com/problemset/problem/1250/L
1253,  C,  1500,  Sweets Eating,  https://codeforces.com/problemset/problem/1253/C
1256,  D,  1500,  Binary String Minimizing,  https://codeforces.com/problemset/problem/1256/D
1263,  D,  1500,  Secret Passwords,  https://codeforces.com/problemset/problem/1263/D
1263,  D,  1500,  Secret Passwords,  https://codeforces.com/problemset/problem/1263/D
1264,  A,  1500,  Beautiful Regional Contest,  https://codeforces.com/problemset/problem/1264/A
1269,  B,  1500,  Modulo Equality,  https://codeforces.com/problemset/problem/1269/B
1272,  D,  1500,  Remove One Element,  https://codeforces.com/problemset/problem/1272/D
1278,  B,  1500,  A and B,  https://codeforces.com/problemset/problem/1278/B
1283,  C,  1500,  Friends and Gifts,  https://codeforces.com/problemset/problem/1283/C
1287,  B,  1500,  Hyperset,  https://codeforces.com/problemset/problem/1287/B
1296,  C,  1500,  Yet Another Walking Robot,  https://codeforces.com/problemset/problem/1296/C
1296,  D,  1500,  Fight with Monsters,  https://codeforces.com/problemset/problem/1296/D
1299,  A,  1500,  Anu Has a Function,  https://codeforces.com/problemset/problem/1299/A
1301,  B,  1500,  Motarack's Birthday,  https://codeforces.com/problemset/problem/1301/B
1304,  C,  1500,  Air Conditioner,  https://codeforces.com/problemset/problem/1304/C
1307,  C,  1500,  Cow and Message,  https://codeforces.com/problemset/problem/1307/C
1313,  C1,  1500,  Skyscrapers (easy version),  https://codeforces.com/problemset/problem/1313/C1
1323,  B,  1500,  Count Subrectangles,  https://codeforces.com/problemset/problem/1323/B
1325,  C,  1500,  Ehab and Path-etic MEXs,  https://codeforces.com/problemset/problem/1325/C
1326,  D1,  1500,  Prefix-Suffix Palindrome (Easy version),  https://codeforces.com/problemset/problem/1326/D1
1332,  C,  1500,  K-Complete Word,  https://codeforces.com/problemset/problem/1332/C
1338,  A,  1500,  Powered Addition,  https://codeforces.com/problemset/problem/1338/A
1340,  A,  1500,  Nastya and Strange Generator,  https://codeforces.com/problemset/problem/1340/A
1352,  E,  1500,  Special Elements,  https://codeforces.com/problemset/problem/1352/E
1352,  F,  1500,  Binary String Reconstruction,  https://codeforces.com/problemset/problem/1352/F
1366,  C,  1500,  Palindromic Paths,  https://codeforces.com/problemset/problem/1366/C
1368,  B,  1500,  Codeforces Subsequences,  https://codeforces.com/problemset/problem/1368/B
1368,  C,  1500,  Even Picture,  https://codeforces.com/problemset/problem/1368/C
1372,  C,  1500,  Omkar and Baseball,  https://codeforces.com/problemset/problem/1372/C
1379,  A,  1500,  Acacius and String,  https://codeforces.com/problemset/problem/1379/A
1379,  B,  1500,  Dubious Cyrpto,  https://codeforces.com/problemset/problem/1379/B
1385,  D,  1500,  a-Good String,  https://codeforces.com/problemset/problem/1385/D
1389,  C,  1500,  Good String,  https://codeforces.com/problemset/problem/1389/C
1391,  C,  1500,  Cyclic Permutations ,  https://codeforces.com/problemset/problem/1391/C
1397,  B,  1500,  Power Sequence,  https://codeforces.com/problemset/problem/1397/B
1399,  D,  1500,  Binary String To Subsequences,  https://codeforces.com/problemset/problem/1399/D

1400,  C,  1500,  Binary String Reconstruction,  https://codeforces.com/problemset/problem/1400/C
1404,  A,  1500,  Balanced Bitstring,  https://codeforces.com/problemset/problem/1404/A
1408,  C,  1500,  Discrete Acceleration,  https://codeforces.com/problemset/problem/1408/C
1409,  D,  1500,  Decrease the Sum of Digits,  https://codeforces.com/problemset/problem/1409/D
1416,  A,  1500,  k-Amazing Numbers,  https://codeforces.com/problemset/problem/1416/A
1418,  C,  1500,  Mortal Kombat Tower,  https://codeforces.com/problemset/problem/1418/C
1419,  C,  1500,  Killjoy,  https://codeforces.com/problemset/problem/1419/C
1419,  D2,  1500,  Sage's Birthday (hard version),  https://codeforces.com/problemset/problem/1419/D2
1426,  D,  1500,  Non-zero Segments,  https://codeforces.com/problemset/problem/1426/D
1436,  C,  1500,  Binary Search,  https://codeforces.com/problemset/problem/1436/C
1440,  C1,  1500,  Binary Table (Easy Version),  https://codeforces.com/problemset/problem/1440/C1
1444,  A,  1500,  Division,  https://codeforces.com/problemset/problem/1444/A

1461,  C,  1500,  Random Events,  https://codeforces.com/problemset/problem/1461/C
1462,  E1,  1500,  Close Tuples (easy version),  https://codeforces.com/problemset/problem/1462/E1
1466,  D,  1500,  13th Labour of Heracles,  https://codeforces.com/problemset/problem/1466/D
1473,  C,  1500,  No More Inversions,  https://codeforces.com/problemset/problem/1473/C
1484,  B,  1500,  Restore Modulo,  https://codeforces.com/problemset/problem/1484/B
1486,  B,  1500,  Eastern Exhibition,  https://codeforces.com/problemset/problem/1486/B
1487,  C,  1500,  Minimum Ties,  https://codeforces.com/problemset/problem/1487/C
1487,  D,  1500,  Pythagorean Triples,  https://codeforces.com/problemset/problem/1487/D
1490,  F,  1500,  Equalize the Array,  https://codeforces.com/problemset/problem/1490/F
1492,  C,  1500,  Maximum width,  https://codeforces.com/problemset/problem/1492/C
1499,  C,  1500,  Minimum Grid Path,  https://codeforces.com/problemset/problem/1499/C


1506,  E,  1500,  Restoring the Permutation,  https://codeforces.com/problemset/problem/1506/E
1515,  D,  1500,  Phoenix and Socks,  https://codeforces.com/problemset/problem/1515/D
1516,  B,  1500,  AGAGA XOOORRR,  https://codeforces.com/problemset/problem/1516/B
1526,  C1,  1500,  Potions (Easy Version),  https://codeforces.com/problemset/problem/1526/C1
1536,  C,  1500,  Diluc and Kaeya,  https://codeforces.com/problemset/problem/1536/C
1538,  F,  1500,  Interesting Function,  https://codeforces.com/problemset/problem/1538/F
1542,  B,  1500,  Plus and Multiply,  https://codeforces.com/problemset/problem/1542/B
1546,  C,  1500,  AquaMoon and Strange Sort,  https://codeforces.com/problemset/problem/1546/C
1547,  E,  1500,  Air Conditioners,  https://codeforces.com/problemset/problem/1547/E


1551,  C,  1500,  Interesting Story,  https://codeforces.com/problemset/problem/1551/C
1552,  B,  1500,  Running for Gold,  https://codeforces.com/problemset/problem/1552/B
1553,  D,  1500,  Backspace,  https://codeforces.com/problemset/problem/1553/D
1562,  C,  1500,  Rings,  https://codeforces.com/problemset/problem/1562/C
1569,  C,  1500,  Jury Meeting,  https://codeforces.com/problemset/problem/1569/C
1579,  C,  1500,  Ticks,  https://codeforces.com/problemset/problem/1579/C


1614,  C,  1500,  Divan and bitwise operations,  https://codeforces.com/problemset/problem/1614/C
1616,  C,  1500,  Representative Edges,  https://codeforces.com/problemset/problem/1616/C
1631,  C,  1500,  And Matching,  https://codeforces.com/problemset/problem/1631/C
1646,  C,  1500,  Factorials and Powers of Two,  https://codeforces.com/problemset/problem/1646/C


1651,  C,  1500,  Fault-tolerant Network,  https://codeforces.com/problemset/problem/1651/C
1659,  C,  1500,  Line Empire,  https://codeforces.com/problemset/problem/1659/C
1673,  C,  1500,  Palindrome Basis,  https://codeforces.com/problemset/problem/1673/C
1675,  E,  1500,  Replace With the Previous, Minimize,  https://codeforces.com/problemset/problem/1675/E
1676,  H2,  1500,  Maximum Crossings (Hard Version),  https://codeforces.com/problemset/problem/1676/H2


1738,  C,  1500,  Even Number Addicts,  https://codeforces.com/problemset/problem/1738/C
1739,  C,  1500,  Card Game,  https://codeforces.com/problemset/problem/1739/C
1744,  E1,  1500,  Divisible Numbers (easy version),  https://codeforces.com/problemset/problem/1744/E1


1754,  C2,  1500,  Make Nonzero Sum (hard version),  https://codeforces.com/problemset/problem/1754/C2
1759,  E,  1500,  The Humanoid,  https://codeforces.com/problemset/problem/1759/E
1760,  F,  1500,  Quests,  https://codeforces.com/problemset/problem/1760/F
1767,  D,  1500,  Playoff,  https://codeforces.com/problemset/problem/1767/D
1774,  B,  1500,  Coloring,  https://codeforces.com/problemset/problem/1774/B
1791,  F,  1500,  Range Update Point Query,  https://codeforces.com/problemset/problem/1791/F
1792,  C,  1500,  Min Max Sort,  https://codeforces.com/problemset/problem/1792/C
1795,  C,  1500,  Tea Tasting,  https://codeforces.com/problemset/problem/1795/C


1804,  C,  1500,  Pull Your Luck,  https://codeforces.com/problemset/problem/1804/C
1811,  E,  1500,  Living Sequence,  https://codeforces.com/problemset/problem/1811/E
1818,  C,  1500,  Almost Increasing Subsequence,  https://codeforces.com/problemset/problem/1818/C
1842,  C,  1500,  Tenzing and Balls,  https://codeforces.com/problemset/problem/1842/C


356,  A,  1500,  Knight Tournament,  https://codeforces.com/problemset/problem/356/A
409,  H,  1500,  A + B Strikes Back,  https://codeforces.com/problemset/problem/409/H
580,  B,  1500,  Kefa and Company,  https://codeforces.com/problemset/problem/580/B
584,  B,  1500,  Kolya and Tanya ,  https://codeforces.com/problemset/problem/584/B
702,  C,  1500,  Cellular Network,  https://codeforces.com/problemset/problem/702/C









1003,  D,  1600,  Coins and Queries,  https://codeforces.com/problemset/problem/1003/D
1029,  C,  1600,  Maximal Intersection,  https://codeforces.com/problemset/problem/1029/C
1062,  C,  1600,  Banh-mi,  https://codeforces.com/problemset/problem/1062/C


1140,  C,  1600,  Playlist,  https://codeforces.com/problemset/problem/1140/C
1165,  D,  1600,  Almost All Divisors,  https://codeforces.com/problemset/problem/1165/D
1175,  C,  1600,  Electrification,  https://codeforces.com/problemset/problem/1175/C
1184,  C1, 1600,  Heidi and the Turing Test (Easy),  https://codeforces.com/problemset/problem/1184/C1
1188,  A1, 1600,  Add on a Tree,  https://codeforces.com/problemset/problem/1188/A1
1196,  D2, 1600,  RGB Substring (hard version),  https://codeforces.com/problemset/problem/1196/D2
1198,  A,  1600,  MP3,  https://codeforces.com/problemset/problem/1198/A
1198,  B,  1600,  Welfare State,  https://codeforces.com/problemset/problem/1198/B


1203,  D1, 1600,  Remove the Substring (easy version),  https://codeforces.com/problemset/problem/1203/D1
1213,  D2, 1600,  Equalizing by Division (hard version),  https://codeforces.com/problemset/problem/1213/D2
1217,  B,  1600,  Zmei Gorynich,  https://codeforces.com/problemset/problem/1217/B
1223,  C,  1600,  Save the Nature,  https://codeforces.com/problemset/problem/1223/C
1225,  C,  1600,  p-binary,  https://codeforces.com/problemset/problem/1225/C
1227,  D1, 1600,  Optimal Subsequences (Easy Version),  https://codeforces.com/problemset/problem/1227/D1
1234,  D,  1600,  Distinct Characters Queries,  https://codeforces.com/problemset/problem/1234/D
1238,  C,  1600,  Standard Free2play,  https://codeforces.com/problemset/problem/1238/C
1243,  B2, 1600,  Character Swap (Hard Version),  https://codeforces.com/problemset/problem/1243/B2


1251,  C,  1600,  Minimize The Integer,  https://codeforces.com/problemset/problem/1251/C
1252,  C,  1600,  Even Path,  https://codeforces.com/problemset/problem/1252/C
1255,  C,  1600,  League of Leesins,  https://codeforces.com/problemset/problem/1255/C
1281,  B,  1600,  Azamon Web Services,  https://codeforces.com/problemset/problem/1281/B
1282,  B2, 1600,  K for the Price of One (Hard Version),  https://codeforces.com/problemset/problem/1282/B2
1284,  C,  1600,  New Year and Permutation,  https://codeforces.com/problemset/problem/1284/C
1288,  C,  1600,  Two Arrays,  https://codeforces.com/problemset/problem/1288/C
1290,  A,  1600,  Mind Control,  https://codeforces.com/problemset/problem/1290/A
1294,  D,  1600,  MEX maximizing,  https://codeforces.com/problemset/problem/1294/D
1295,  C,  1600,  Obtain The String,  https://codeforces.com/problemset/problem/1295/C


1303,  C,  1600,  Perfect Keyboard,  https://codeforces.com/problemset/problem/1303/C
1305,  C,  1600,  Kuroni and Impossible Calculation,  https://codeforces.com/problemset/problem/1305/C
1321,  C,  1600,  Remove Adjacent,  https://codeforces.com/problemset/problem/1321/C
1327,  C,  1600,  Game with Chips,  https://codeforces.com/problemset/problem/1327/C
1334,  C,  1600,  Circle of Monsters,  https://codeforces.com/problemset/problem/1334/C
1336,  A,  1600,  Linova and Kingdom,  https://codeforces.com/problemset/problem/1336/A
1342,  C,  1600,  Yet Another Counting Problem,  https://codeforces.com/problemset/problem/1342/C
1344,  A,  1600,  Hilbert's Hotel,  https://codeforces.com/problemset/problem/1344/A
1348,  C,  1600,  Phoenix and Distribution,  https://codeforces.com/problemset/problem/1348/C
1349,  A,  1600,  Orac and LCM,  https://codeforces.com/problemset/problem/1349/A


1352,  G,  1600,  Special Permutation,  https://codeforces.com/problemset/problem/1352/G
1353,  D,  1600,  Constructing the Array,  https://codeforces.com/problemset/problem/1353/D
1358,  C,  1600,  Celex Update,  https://codeforces.com/problemset/problem/1358/C
1363,  C,  1600,  Game On Leaves,  https://codeforces.com/problemset/problem/1363/C
1364,  C,  1600,  Ehab and Prefix MEXs,  https://codeforces.com/problemset/problem/1364/C
1371,  D,  1600,  Grid-00100,  https://codeforces.com/problemset/problem/1371/D
1373,  D,  1600,  Maximum Sum on Even Positions,  https://codeforces.com/problemset/problem/1373/D
1374,  E1, 1600,  Reading Books (easy version),  https://codeforces.com/problemset/problem/1374/E1
1389,  B,  1600,  Array Walk,  https://codeforces.com/problemset/problem/1389/B
1395,  C,  1600,  Boboniu and Bit Operations,  https://codeforces.com/problemset/problem/1395/C
1396,  A,  1600,  Multiples of Length,  https://codeforces.com/problemset/problem/1396/A
1398,  C,  1600,  Good Subarrays,  https://codeforces.com/problemset/problem/1398/C


1407,  C,  1600,  Chocolate Bunny,  https://codeforces.com/problemset/problem/1407/C
1423,  K,  1600,  Lonely Numbers,  https://codeforces.com/problemset/problem/1423/K
1437,  D,  1600,  Minimal Height Tree,  https://codeforces.com/problemset/problem/1437/D


1452,  D,  1600,  Radio Towers,  https://codeforces.com/problemset/problem/1452/D
1455,  D,  1600,  Sequence and Swaps,  https://codeforces.com/problemset/problem/1455/D
1458,  A,  1600,  Row GCD,  https://codeforces.com/problemset/problem/1458/A
1459,  C,  1600,  Row GCD,  https://codeforces.com/problemset/problem/1459/C
1461,  D,  1600,  Divide and Summarize,  https://codeforces.com/problemset/problem/1461/D
1468,  K,  1600,  The Robot,  https://codeforces.com/problemset/problem/1468/K
1469,  C,  1600,  Building a Fence,  https://codeforces.com/problemset/problem/1469/C
1475,  E,  1600,  Advertising Agency,  https://codeforces.com/problemset/problem/1475/E
1476,  C,  1600,  Longest Simple Cycle,  https://codeforces.com/problemset/problem/1476/C
1481,  C,  1600,  Fence Painting,  https://codeforces.com/problemset/problem/1481/C
1484,  C,  1600,  Basic Diplomacy,  https://codeforces.com/problemset/problem/1484/C
1486,  C1, 1600,  Guessing the Greatest (easy version),  https://codeforces.com/problemset/problem/1486/C1
1497,  C2, 1600,  k-LCM (hard version),  https://codeforces.com/problemset/problem/1497/C2
1498,  C,  1600,  Planar Reflections,  https://codeforces.com/problemset/problem/1498/C


1504,  C,  1600,  Balance the Bits,  https://codeforces.com/problemset/problem/1504/C
1505,  B,  1600,  DMCA,  https://codeforces.com/problemset/problem/1505/B
1511,  D,  1600,  Min Cost String,  https://codeforces.com/problemset/problem/1511/D
1512,  E,  1600,  Permutation by Sum,  https://codeforces.com/problemset/problem/1512/E
1513,  C,  1600,  Add One,  https://codeforces.com/problemset/problem/1513/C
1514,  C,  1600,  Product 1 Modulo N,  https://codeforces.com/problemset/problem/1514/C
1519,  D,  1600,  Maximum Sum of Products,  https://codeforces.com/problemset/problem/1519/D
1520,  F1, 1600,  Guess the K-th Zero (Easy version),  https://codeforces.com/problemset/problem/1520/F1
1523,  C,  1600,  Compression and Expansion,  https://codeforces.com/problemset/problem/1523/C
1526,  C2, 1600,  Potions (Hard Version),  https://codeforces.com/problemset/problem/1526/C2
1527,  C,  1600,  Sequence Pair Weight,  https://codeforces.com/problemset/problem/1527/C
1529,  C,  1600,  Parsa's Humongous Tree,  https://codeforces.com/problemset/problem/1529/C
1530,  D,  1600,  Secret Santa,  https://codeforces.com/problemset/problem/1530/D
1537,  E1, 1600,  Erase and Extend (Easy Version),  https://codeforces.com/problemset/problem/1537/E1
1539,  D,  1600,  PriceFixed,  https://codeforces.com/problemset/problem/1539/D
1542,  C,  1600,  Strange Function,  https://codeforces.com/problemset/problem/1542/C


1555,  D,  1600,  Say No to Palindromes,  https://codeforces.com/problemset/problem/1555/D
1566,  D2, 1600,  Seating Arrangements (hard version) ,  https://codeforces.com/problemset/problem/1566/D2
1567,  C,  1600,  Carrying Conundrum,  https://codeforces.com/problemset/problem/1567/C
1593,  E,  1600,  Gardener and Tree,  https://codeforces.com/problemset/problem/1593/E


1604,  D,  1600,  Moderate Modular Mode,  https://codeforces.com/problemset/problem/1604/D
1607,  E,  1600,  Robot on the Board 1,  https://codeforces.com/problemset/problem/1607/E
1609,  D,  1600,  Social Network,  https://codeforces.com/problemset/problem/1609/D
1610,  C,  1600,  Keshi Is Throwing a Party,  https://codeforces.com/problemset/problem/1610/C
1615,  C,  1600,  Menorah,  https://codeforces.com/problemset/problem/1615/C
1622,  C,  1600,  Set or Decrease,  https://codeforces.com/problemset/problem/1622/C
